Year,LeagueID,LeagueName,OwnerID,OwnerName,RosterID,Week,Wins,Losses,Ties,PointsFor,PointsAgainst,GamesPlayed,WinPct,PointDiff,AvgPointsFor,AvgPointsAgainst,PlayoffScore,PlayoffRank
2021,652823058658209792,NCAA ACC,456168604006608896,eperedetto,8,1,1,0,0,177.56,169.68,1,1.0,7.8799999999999955,177.56,169.68,1.017756,1
2021,652823058658209792,NCAA ACC,302575527556825088,dilbennett,12,1,1,0,0,161.96,105.92,1,1.0,56.040000000000006,161.96,105.92,1.016196,2
2021,652823058658209792,NCAA ACC,468618720470626304,Yarby,5,1,1,0,0,156.2,149.32,1,1.0,6.8799999999999955,156.2,149.32,1.01562,3
2021,652823058658209792,NCAA ACC,571754879825395712,ChrisW21,1,1,1,0,0,154.24,150.56,1,1.0,3.680000000000007,154.24,150.56,1.015424,4
2021,652823058658209792,NCAA ACC,568115266901286912,MattyBent,2,1,1,0,0,145.26,106.52,1,1.0,38.739999999999995,145.26,106.52,1.014526,5
2021,652823058658209792,NCAA ACC,412321968218451968,B1GNate35,9,1,1,0,0,116.1,115.24,1,1.0,0.8599999999999994,116.1,115.24,1.01161,6
2021,652823058658209792,NCAA ACC,463453800313647104,WhiskyScientist,6,1,0,1,0,169.68,177.56,1,0.0,-7.8799999999999955,169.68,177.56,0.016968,7
2021,652823058658209792,NCAA ACC,519664508596187136,NewGOAT15,3,1,0,1,0,150.56,154.24,1,0.0,-3.680000000000007,150.56,154.24,0.015056,8
2021,652823058658209792,NCAA ACC,458070829909929984,Campbell8,11,1,0,1,0,149.32,156.2,1,0.0,-6.8799999999999955,149.32,156.2,0.014931999999999999,9
2021,652823058658209792,NCAA ACC,455836851501002752,landonh12,4,1,0,1,0,115.24,116.1,1,0.0,-0.8599999999999994,115.24,116.1,0.011524,10
2021,652823058658209792,NCAA ACC,453658285061435392,fatalbeast,7,1,0,1,0,106.52,145.26,1,0.0,-38.739999999999995,106.52,145.26,0.010652,11
2021,652823058658209792,NCAA ACC,625717955707117568,superman14,10,1,0,1,0,105.92,161.96,1,0.0,-56.040000000000006,105.92,161.96,0.010592,12
2021,652823058658209792,NCAA ACC,568115266901286912,MattyBent,2,2,2,0,0,335.7,258.14,2,1.0,77.56,167.85,129.07,2.03357,1
2021,652823058658209792,NCAA ACC,302575527556825088,dilbennett,12,2,2,0,0,298.56,235.62,2,1.0,62.94,149.28,117.81,2.029856,2
2021,652823058658209792,NCAA ACC,455836851501002752,landonh12,4,2,1,1,0,324.56,239.57999999999998,2,0.5,84.98000000000002,162.28,119.78999999999999,1.032456,3
2021,652823058658209792,NCAA ACC,456168604006608896,eperedetto,8,2,1,1,0,307.26,306.28,2,0.5,0.9800000000000182,153.63,153.14,1.030726,4
2021,652823058658209792,NCAA ACC,463453800313647104,WhiskyScientist,6,2,1,1,0,301.3,264.42,2,0.5,36.879999999999995,150.65,132.21,1.03013,5
2021,652823058658209792,NCAA ACC,458070829909929984,Campbell8,11,2,1,1,0,289.1,262.9,2,0.5,26.200000000000045,144.55,131.45,1.02891,6
2021,652823058658209792,NCAA ACC,571754879825395712,ChrisW21,1,2,1,1,0,277.72,359.88,2,0.5,-82.15999999999997,138.86,179.94,1.027772,7
2021,652823058658209792,NCAA ACC,453658285061435392,fatalbeast,7,2,1,1,0,261.32,267.62,2,0.5,-6.300000000000011,130.66,133.81,1.026132,8
2021,652823058658209792,NCAA ACC,468618720470626304,Yarby,5,2,1,1,0,243.06,280.94,2,0.5,-37.879999999999995,121.53,140.47,1.024306,9
2021,652823058658209792,NCAA ACC,412321968218451968,B1GNate35,9,2,1,1,0,238.45999999999998,270.04,2,0.5,-31.58000000000004,119.22999999999999,135.02,1.023846,10
2021,652823058658209792,NCAA ACC,519664508596187136,NewGOAT15,3,2,0,2,0,302.18,344.68,2,0.0,-42.5,151.09,172.34,0.030218000000000002,11
2021,652823058658209792,NCAA ACC,625717955707117568,superman14,10,2,0,2,0,212.62,301.74,2,0.0,-89.12,106.31,150.87,0.021262,12
2021,652823058658209792,NCAA ACC,302575527556825088,dilbennett,12,3,3,0,0,452.4,355.74,3,1.0,96.65999999999997,150.79999999999998,118.58,3.04524,1
2021,652823058658209792,NCAA ACC,568115266901286912,MattyBent,2,3,2,1,0,487.17999999999995,417.36,3,0.6666666666666666,69.81999999999994,162.39333333333332,139.12,2.048718,2
2021,652823058658209792,NCAA ACC,455836851501002752,landonh12,4,3,2,1,0,483.78,391.06,3,0.6666666666666666,92.71999999999997,161.26,130.35333333333332,2.048378,3
2021,652823058658209792,NCAA ACC,453658285061435392,fatalbeast,7,3,2,1,0,396.06,391.44,3,0.6666666666666666,4.6200000000000045,132.02,130.48,2.039606,4
2021,652823058658209792,NCAA ACC,468618720470626304,Yarby,5,3,2,1,0,395.38,377.68,3,0.6666666666666666,17.69999999999999,131.79333333333332,125.89333333333333,2.039538,5
2021,652823058658209792,NCAA ACC,412321968218451968,B1GNate35,9,3,2,1,0,352.53999999999996,373.42,3,0.6666666666666666,-20.880000000000052,117.51333333333332,124.47333333333334,2.035254,6
2021,652823058658209792,NCAA ACC,463453800313647104,WhiskyScientist,6,3,1,2,0,441.6,407.06,3,0.3333333333333333,34.54000000000002,147.20000000000002,135.68666666666667,1.04416,7
2021,652823058658209792,NCAA ACC,458070829909929984,Campbell8,11,3,1,2,0,409.22,416.74,3,0.3333333333333333,-7.519999999999982,136.40666666666667,138.91333333333333,1.040922,8
2021,652823058658209792,NCAA ACC,456168604006608896,eperedetto,8,3,1,2,0,404.0,458.6,3,0.3333333333333333,-54.60000000000002,134.66666666666666,152.86666666666667,1.0404,9
2021,652823058658209792,NCAA ACC,571754879825395712,ChrisW21,1,3,1,2,0,381.1,473.96,3,0.3333333333333333,-92.85999999999996,127.03333333333335,157.98666666666665,1.03811,10
2021,652823058658209792,NCAA ACC,625717955707117568,superman14,10,3,1,2,0,355.26,442.04,3,0.3333333333333333,-86.78000000000003,118.42,147.34666666666666,1.035526,11
2021,652823058658209792,NCAA ACC,519664508596187136,NewGOAT15,3,3,0,3,0,426.0,479.42,3,0.0,-53.420000000000016,142.0,159.80666666666667,0.0426,12
2021,652823058658209792,NCAA ACC,455836851501002752,landonh12,4,4,3,1,0,638.88,525.08,4,0.75,113.79999999999995,159.72,131.27,3.063888,1
2021,652823058658209792,NCAA ACC,302575527556825088,dilbennett,12,4,3,1,0,589.12,555.66,4,0.75,33.460000000000036,147.28,138.915,3.058912,2
2021,652823058658209792,NCAA ACC,412321968218451968,B1GNate35,9,4,3,1,0,492.08,484.48,4,0.75,7.599999999999966,123.02,121.12,3.049208,3
2021,652823058658209792,NCAA ACC,463453800313647104,WhiskyScientist,6,4,2,2,0,641.52,543.78,4,0.5,97.74000000000001,160.38,135.945,2.064152,4
2021,652823058658209792,NCAA ACC,568115266901286912,MattyBent,2,4,2,2,0,606.8399999999999,557.68,4,0.5,49.15999999999997,151.70999999999998,139.42,2.060684,5
2021,652823058658209792,NCAA ACC,456168604006608896,eperedetto,8,4,2,2,0,533.0799999999999,583.62,4,0.5,-50.54000000000008,133.26999999999998,145.905,2.053308,6
2021,652823058658209792,NCAA ACC,453658285061435392,fatalbeast,7,4,2,2,0,530.08,546.54,4,0.5,-16.459999999999923,132.52,136.635,2.053008,7
2021,652823058658209792,NCAA ACC,571754879825395712,ChrisW21,1,4,2,2,0,521.4200000000001,593.62,4,0.5,-72.19999999999993,130.35500000000002,148.405,2.052142,8
2021,652823058658209792,NCAA ACC,468618720470626304,Yarby,5,4,2,2,0,502.0,521.7,4,0.5,-19.700000000000045,125.5,130.425,2.0502,9
2021,652823058658209792,NCAA ACC,625717955707117568,superman14,10,4,2,2,0,499.28,548.6600000000001,4,0.5,-49.38000000000011,124.82,137.16500000000002,2.049928,10
2021,652823058658209792,NCAA ACC,458070829909929984,Campbell8,11,4,1,3,0,534.24,545.82,4,0.25,-11.580000000000041,133.56,136.455,1.053424,11
2021,652823058658209792,NCAA ACC,519664508596187136,NewGOAT15,3,4,0,4,0,537.06,618.96,4,0.0,-81.90000000000009,134.265,154.74,0.053706,12
2021,652823058658209792,NCAA ACC,455836851501002752,landonh12,4,5,4,1,0,881.48,659.46,5,0.8,222.01999999999998,176.296,131.892,4.088148,1
2021,652823058658209792,NCAA ACC,463453800313647104,WhiskyScientist,6,5,3,2,0,774.4,663.06,5,0.6,111.34000000000003,154.88,132.612,3.07744,2
2021,652823058658209792,NCAA ACC,568115266901286912,MattyBent,2,5,3,2,0,774.0799999999999,684.06,5,0.6,90.01999999999998,154.81599999999997,136.81199999999998,3.077408,3
2021,652823058658209792,NCAA ACC,302575527556825088,dilbennett,12,5,3,2,0,723.78,713.36,5,0.6,10.419999999999959,144.756,142.672,3.072378,4
2021,652823058658209792,NCAA ACC,453658285061435392,fatalbeast,7,5,3,2,0,672.58,641.28,5,0.6,31.300000000000068,134.51600000000002,128.256,3.067258,5
2021,652823058658209792,NCAA ACC,468618720470626304,Yarby,5,5,3,2,0,659.7,656.36,5,0.6,3.340000000000032,131.94,131.272,3.06597,6
2021,652823058658209792,NCAA ACC,625717955707117568,superman14,10,5,3,2,0,619.14,640.78,5,0.6,-21.639999999999986,123.828,128.156,3.061914,7
2021,652823058658209792,NCAA ACC,412321968218451968,B1GNate35,9,5,3,2,0,618.46,651.72,5,0.6,-33.25999999999999,123.69200000000001,130.344,3.061846,8
2021,652823058658209792,NCAA ACC,456168604006608896,eperedetto,8,5,2,3,0,625.2,703.48,5,0.4,-78.27999999999997,125.04,140.696,2.06252,9
2021,652823058658209792,NCAA ACC,571754879825395712,ChrisW21,1,5,2,3,0,616.16,736.12,5,0.4,-119.96000000000004,123.232,147.224,2.061616,10
2021,652823058658209792,NCAA ACC,458070829909929984,Campbell8,11,5,1,4,0,653.52,678.7,5,0.2,-25.180000000000064,130.704,135.74,1.065352,11
2021,652823058658209792,NCAA ACC,519664508596187136,NewGOAT15,3,5,0,5,0,671.44,861.56,5,0.0,-190.1199999999999,134.288,172.31199999999998,0.06714400000000001,12
2021,652823058658209792,NCAA ACC,455836851501002752,landonh12,4,6,5,1,0,1068.42,764.84,6,0.8333333333333334,303.58000000000004,178.07000000000002,127.47333333333334,5.106842,1
2021,652823058658209792,NCAA ACC,568115266901286912,MattyBent,2,6,4,2,0,949.88,822.76,6,0.6666666666666666,127.12,158.31333333333333,137.12666666666667,4.094988,2
2021,652823058658209792,NCAA ACC,453658285061435392,fatalbeast,7,6,4,2,0,827.7,790.8399999999999,6,0.6666666666666666,36.86000000000013,137.95000000000002,131.80666666666664,4.08277,3
2021,652823058658209792,NCAA ACC,412321968218451968,B1GNate35,9,6,4,2,0,770.24,763.4000000000001,6,0.6666666666666666,6.839999999999918,128.37333333333333,127.23333333333335,4.077024,4
2021,652823058658209792,NCAA ACC,463453800313647104,WhiskyScientist,6,6,3,3,0,879.78,850.0,6,0.5,29.779999999999973,146.63,141.66666666666666,3.087978,5
2021,652823058658209792,NCAA ACC,302575527556825088,dilbennett,12,6,3,3,0,873.34,868.48,6,0.5,4.860000000000014,145.55666666666667,144.74666666666667,3.087334,6
2021,652823058658209792,NCAA ACC,468618720470626304,Yarby,5,6,3,3,0,793.02,797.3,6,0.5,-4.279999999999973,132.17,132.88333333333333,3.079302,7
2021,652823058658209792,NCAA ACC,625717955707117568,superman14,10,6,3,3,0,757.8399999999999,816.58,6,0.5,-58.74000000000012,126.30666666666666,136.09666666666666,3.075784,8
2021,652823058658209792,NCAA ACC,571754879825395712,ChrisW21,1,6,3,3,0,757.1,869.44,6,0.5,-112.34000000000003,126.18333333333334,144.90666666666667,3.07571,9
2021,652823058658209792,NCAA ACC,458070829909929984,Campbell8,11,6,2,4,0,769.02,784.4,6,0.3333333333333333,-15.379999999999995,128.17,130.73333333333332,2.076902,10
2021,652823058658209792,NCAA ACC,456168604006608896,eperedetto,8,6,2,4,0,736.88,855.26,6,0.3333333333333333,-118.38,122.81333333333333,142.54333333333332,2.073688,11
2021,652823058658209792,NCAA ACC,519664508596187136,NewGOAT15,3,6,0,6,0,777.14,977.06,6,0.0,-199.91999999999996,129.52333333333334,162.84333333333333,0.077714,12
2021,652823058658209792,NCAA ACC,455836851501002752,landonh12,4,7,6,1,0,1255.18,865.58,7,0.8571428571428571,389.6,179.3114285714286,123.65428571428572,6.125518,1
2021,652823058658209792,NCAA ACC,453658285061435392,fatalbeast,7,7,5,2,0,970.64,921.9,7,0.7142857142857143,48.74000000000001,138.66285714285715,131.7,5.097064,2
2021,652823058658209792,NCAA ACC,412321968218451968,B1GNate35,9,7,5,2,0,896.42,872.94,7,0.7142857142857143,23.479999999999905,128.06,124.7057142857143,5.0896419999999996,3
2021,652823058658209792,NCAA ACC,568115266901286912,MattyBent,2,7,4,3,0,1105.62,985.3,7,0.5714285714285714,120.31999999999994,157.94571428571427,140.75714285714284,4.110562,4
2021,652823058658209792,NCAA ACC,302575527556825088,dilbennett,12,7,4,3,0,1035.88,1024.22,7,0.5714285714285714,11.660000000000082,147.98285714285717,146.31714285714287,4.103588,5
2021,652823058658209792,NCAA ACC,571754879825395712,ChrisW21,1,7,4,3,0,869.64,971.78,7,0.5714285714285714,-102.13999999999999,124.23428571428572,138.82571428571427,4.086964,6
2021,652823058658209792,NCAA ACC,463453800313647104,WhiskyScientist,6,7,3,4,0,989.32,976.1800000000001,7,0.42857142857142855,13.139999999999986,141.33142857142857,139.45428571428573,3.098932,7
2021,652823058658209792,NCAA ACC,468618720470626304,Yarby,5,7,3,4,0,893.24,899.0,7,0.42857142857142855,-5.759999999999991,127.60571428571428,128.42857142857142,3.089324,8
2021,652823058658209792,NCAA ACC,625717955707117568,superman14,10,7,3,4,0,888.9,959.52,7,0.42857142857142855,-70.62,126.98571428571428,137.0742857142857,3.08889,9
2021,652823058658209792,NCAA ACC,458070829909929984,Campbell8,11,7,2,5,0,871.36,896.94,7,0.2857142857142857,-25.58000000000004,124.48,128.1342857142857,2.087136,10
2021,652823058658209792,NCAA ACC,456168604006608896,eperedetto,8,7,2,5,0,837.62,1042.02,7,0.2857142857142857,-204.39999999999998,119.66,148.85999999999999,2.083762,11
2021,652823058658209792,NCAA ACC,519664508596187136,NewGOAT15,3,7,1,6,0,878.84,1077.28,7,0.14285714285714285,-198.43999999999994,125.54857142857144,153.89714285714285,1.087884,12
2021,652823058658209792,NCAA ACC,455836851501002752,landonh12,4,8,7,1,0,1419.18,975.24,8,0.875,443.94000000000005,177.3975,121.905,7.141918,1
2021,652823058658209792,NCAA ACC,568115266901286912,MattyBent,2,8,5,3,0,1260.92,1116.56,8,0.625,144.36000000000013,157.615,139.57,5.126092,2
2021,652823058658209792,NCAA ACC,302575527556825088,dilbennett,12,8,5,3,0,1157.24,1098.22,8,0.625,59.01999999999998,144.655,137.2775,5.115724,3
2021,652823058658209792,NCAA ACC,453658285061435392,fatalbeast,7,8,5,3,0,1060.96,1058.68,8,0.625,2.2799999999999727,132.62,132.335,5.106096,4
2021,652823058658209792,NCAA ACC,412321968218451968,B1GNate35,9,8,5,3,0,996.3199999999999,1004.6400000000001,8,0.625,-8.320000000000164,124.53999999999999,125.58000000000001,5.099632,5
2021,652823058658209792,NCAA ACC,625717955707117568,superman14,10,8,4,4,0,1057.76,1092.18,8,0.5,-34.42000000000007,132.22,136.5225,4.105776,6
2021,652823058658209792,NCAA ACC,571754879825395712,ChrisW21,1,8,4,4,0,1002.3,1140.64,8,0.5,-138.34000000000015,125.2875,142.58,4.10023,7
2021,652823058658209792,NCAA ACC,463453800313647104,WhiskyScientist,6,8,3,5,0,1120.58,1131.48,8,0.375,-10.900000000000091,140.0725,141.435,3.112058,8
2021,652823058658209792,NCAA ACC,458070829909929984,Campbell8,11,8,3,5,0,1003.06,996.84,8,0.375,6.219999999999914,125.3825,124.605,3.100306,9
2021,652823058658209792,NCAA ACC,468618720470626304,Yarby,5,8,3,5,0,1002.9,1063.0,8,0.375,-60.10000000000002,125.3625,132.875,3.10029,10
2021,652823058658209792,NCAA ACC,456168604006608896,eperedetto,8,8,3,5,0,974.4,1132.34,8,0.375,-157.93999999999994,121.8,141.5425,3.09744,11
2021,652823058658209792,NCAA ACC,519664508596187136,NewGOAT15,3,8,1,7,0,952.84,1198.64,8,0.125,-245.80000000000007,119.105,149.83,1.095284,12
2021,652823058658209792,NCAA ACC,455836851501002752,landonh12,4,9,8,1,0,1530.1399999999999,1061.64,9,0.8888888888888888,468.4999999999998,170.01555555555555,117.96000000000001,8.153014,1
2021,652823058658209792,NCAA ACC,568115266901286912,MattyBent,2,9,6,3,0,1408.26,1234.46,9,0.6666666666666666,173.79999999999995,156.47333333333333,137.16222222222223,6.140826,2
2021,652823058658209792,NCAA ACC,302575527556825088,dilbennett,12,9,6,3,0,1310.52,1163.7,9,0.6666666666666666,146.81999999999994,145.61333333333334,129.3,6.131052,3
2021,652823058658209792,NCAA ACC,453658285061435392,fatalbeast,7,9,6,3,0,1187.94,1147.32,9,0.6666666666666666,40.62000000000012,131.99333333333334,127.47999999999999,6.118794,4
2021,652823058658209792,NCAA ACC,625717955707117568,superman14,10,9,5,4,0,1182.36,1186.58,9,0.5555555555555556,-4.220000000000027,131.37333333333333,131.8422222222222,5.118236,5
2021,652823058658209792,NCAA ACC,412321968218451968,B1GNate35,9,9,5,4,0,1071.74,1097.0,9,0.5555555555555556,-25.25999999999999,119.08222222222223,121.88888888888889,5.107174,6
2021,652823058658209792,NCAA ACC,468618720470626304,Yarby,5,9,4,5,0,1095.26,1138.42,9,0.4444444444444444,-43.16000000000008,121.69555555555556,126.49111111111112,4.109526,7
2021,652823058658209792,NCAA ACC,571754879825395712,ChrisW21,1,9,4,5,0,1067.78,1293.92,9,0.4444444444444444,-226.1400000000001,118.64222222222222,143.7688888888889,4.106778,8
2021,652823058658209792,NCAA ACC,463453800313647104,WhiskyScientist,6,9,3,6,0,1209.22,1258.46,9,0.3333333333333333,-49.24000000000001,134.35777777777778,139.82888888888888,3.120922,9
2021,652823058658209792,NCAA ACC,456168604006608896,eperedetto,8,9,3,6,0,1092.3,1279.68,9,0.3333333333333333,-187.3800000000001,121.36666666666666,142.18666666666667,3.10923,10
2021,652823058658209792,NCAA ACC,458070829909929984,Campbell8,11,9,3,6,0,1089.46,1107.8,9,0.3333333333333333,-18.339999999999918,121.05111111111111,123.08888888888889,3.108946,11
2021,652823058658209792,NCAA ACC,519664508596187136,NewGOAT15,3,9,1,8,0,1047.24,1323.24,9,0.1111111111111111,-276.0,116.36,147.02666666666667,1.104724,12
2021,652823058658209792,NCAA ACC,455836851501002752,landonh12,4,10,9,1,0,1697.56,1181.98,10,0.9,515.5799999999999,169.756,118.19800000000001,9.169756,1
2021,652823058658209792,NCAA ACC,568115266901286912,MattyBent,2,10,7,3,0,1515.3600000000001,1291.5,10,0.7,223.86000000000013,151.536,129.15,7.151536,2
2021,652823058658209792,NCAA ACC,302575527556825088,dilbennett,12,10,7,3,0,1475.92,1267.92,10,0.7,208.0,147.592,126.792,7.147592,3
2021,652823058658209792,NCAA ACC,453658285061435392,fatalbeast,7,10,7,3,0,1301.66,1259.04,10,0.7,42.62000000000012,130.166,125.904,7.130166,4
2021,652823058658209792,NCAA ACC,625717955707117568,superman14,10,10,5,5,0,1302.7,1354.0,10,0.5,-51.299999999999955,130.27,135.4,5.13027,5
2021,652823058658209792,NCAA ACC,412321968218451968,B1GNate35,9,10,5,5,0,1175.96,1262.4,10,0.5,-86.44000000000005,117.596,126.24000000000001,5.117596,6
2021,652823058658209792,NCAA ACC,463453800313647104,WhiskyScientist,6,10,4,6,0,1333.16,1339.8600000000001,10,0.4,-6.7000000000000455,133.316,133.98600000000002,4.133316,7
2021,652823058658209792,NCAA ACC,456168604006608896,eperedetto,8,10,4,6,0,1204.8799999999999,1385.72,10,0.4,-180.84000000000015,120.48799999999999,138.572,4.120488,8
2021,652823058658209792,NCAA ACC,468618720470626304,Yarby,5,10,4,6,0,1152.3,1245.52,10,0.4,-93.22000000000003,115.22999999999999,124.55199999999999,4.11523,9
2021,652823058658209792,NCAA ACC,571754879825395712,ChrisW21,1,10,4,6,0,1149.18,1417.8600000000001,10,0.4,-268.68000000000006,114.918,141.786,4.114918,10
2021,652823058658209792,NCAA ACC,458070829909929984,Campbell8,11,10,3,7,0,1201.18,1221.52,10,0.3,-20.339999999999918,120.11800000000001,122.152,3.120118,11
2021,652823058658209792,NCAA ACC,519664508596187136,NewGOAT15,3,10,1,9,0,1153.28,1435.82,10,0.1,-282.53999999999996,115.328,143.582,1.115328,12
2021,652823058658209792,NCAA ACC,455836851501002752,landonh12,4,11,9,2,0,1853.92,1341.38,11,0.8181818181818182,512.54,168.5381818181818,121.94363636363637,9.185392,1
2021,652823058658209792,NCAA ACC,302575527556825088,dilbennett,12,11,8,3,0,1635.32,1424.28,11,0.7272727272727273,211.03999999999996,148.66545454545454,129.48,8.163532,2
2021,652823058658209792,NCAA ACC,453658285061435392,fatalbeast,7,11,8,3,0,1457.54,1388.9,11,0.7272727272727273,68.63999999999987,132.50363636363636,126.26363636363637,8.145754,3
2021,652823058658209792,NCAA ACC,568115266901286912,MattyBent,2,11,7,4,0,1643.74,1475.1399999999999,11,0.6363636363636364,168.60000000000014,149.4309090909091,134.10363636363635,7.164374,4
2021,652823058658209792,NCAA ACC,625717955707117568,superman14,10,11,6,5,0,1405.42,1442.6,11,0.5454545454545454,-37.179999999999836,127.76545454545455,131.14545454545453,6.140542,5
2021,652823058658209792,NCAA ACC,456168604006608896,eperedetto,8,11,5,6,0,1339.32,1456.34,11,0.45454545454545453,-117.01999999999998,121.75636363636363,132.39454545454544,5.133932,6
2021,652823058658209792,NCAA ACC,412321968218451968,B1GNate35,9,11,5,6,0,1264.56,1365.1200000000001,11,0.45454545454545453,-100.56000000000017,114.96,124.10181818181819,5.126456,7
2021,652823058658209792,NCAA ACC,463453800313647104,WhiskyScientist,6,11,4,7,0,1424.86,1489.8400000000001,11,0.36363636363636365,-64.98000000000025,129.53272727272727,135.44000000000003,4.142486,8
2021,652823058658209792,NCAA ACC,458070829909929984,Campbell8,11,11,4,7,0,1384.82,1349.9,11,0.36363636363636365,34.919999999999845,125.89272727272727,122.71818181818183,4.138482,9
2021,652823058658209792,NCAA ACC,468618720470626304,Yarby,5,11,4,7,0,1282.16,1401.4,11,0.36363636363636365,-119.24000000000001,116.56,127.4,4.128216,10
2021,652823058658209792,NCAA ACC,571754879825395712,ChrisW21,1,11,4,7,0,1219.8,1552.3,11,0.36363636363636365,-332.5,110.89090909090909,141.11818181818182,4.12198,11
2021,652823058658209792,NCAA ACC,519664508596187136,NewGOAT15,3,11,2,9,0,1303.26,1527.52,11,0.18181818181818182,-224.26,118.47818181818182,138.86545454545455,2.130326,12
2021,652821876346810368,NCAA BIG 10,388919621245210624,SpinachAssasin,11,1,1,0,0,212.56,137.42,1,1.0,75.14000000000001,212.56,137.42,1.021256,1
2021,652821876346810368,NCAA BIG 10,460511267564548096,laxbro000,6,1,1,0,0,181.76,113.46,1,1.0,68.3,181.76,113.46,1.018176,2
2021,652821876346810368,NCAA BIG 10,460518714907815936,linkoftime1,7,1,1,0,0,145.74,138.38,1,1.0,7.360000000000014,145.74,138.38,1.014574,3
2021,652821876346810368,NCAA BIG 10,459190461706268672,jreilly,5,1,1,0,0,145.26,128.18,1,1.0,17.079999999999984,145.26,128.18,1.014526,4
2021,652821876346810368,NCAA BIG 10,519694666546008064,eseromo760,8,1,1,0,0,138.16,119.5,1,1.0,18.659999999999997,138.16,119.5,1.013816,5
2021,652821876346810368,NCAA BIG 10,519389380047458304,URTOASTS,4,1,1,0,0,118.2,78.64,1,1.0,39.56,118.2,78.64,1.01182,6
2021,652821876346810368,NCAA BIG 10,438178170542223360,EthanH,2,1,0,1,0,138.38,145.74,1,0.0,-7.360000000000014,138.38,145.74,0.013838,7
2021,652821876346810368,NCAA BIG 10,456550391375458304,Clamonte,3,1,0,1,0,137.42,212.56,1,0.0,-75.14000000000001,137.42,212.56,0.013741999999999999,8
2021,652821876346810368,NCAA BIG 10,559208653427675136,DavidAshley,9,1,0,1,0,128.18,145.26,1,0.0,-17.079999999999984,128.18,145.26,0.012818000000000001,9
2021,652821876346810368,NCAA BIG 10,340600026956906496,CanadaGoose0505,1,1,0,1,0,119.5,138.16,1,0.0,-18.659999999999997,119.5,138.16,0.01195,10
2021,652821876346810368,NCAA BIG 10,459225788735025152,richardson98,10,1,0,1,0,113.46,181.76,1,0.0,-68.3,113.46,181.76,0.011346,11
2021,652821876346810368,NCAA BIG 10,443870183853912064,chrispychicken,12,1,0,1,0,78.64,118.2,1,0.0,-39.56,78.64,118.2,0.007864,12
2021,652821876346810368,NCAA BIG 10,388919621245210624,SpinachAssasin,11,2,2,0,0,451.06,232.29999999999998,2,1.0,218.76000000000002,225.53,116.14999999999999,2.045106,1
2021,652821876346810368,NCAA BIG 10,459190461706268672,jreilly,5,2,2,0,0,269.18,234.5,2,1.0,34.68000000000001,134.59,117.25,2.026918,2
2021,652821876346810368,NCAA BIG 10,438178170542223360,EthanH,2,2,1,1,0,306.2,269.06,2,0.5,37.139999999999986,153.1,134.53,1.03062,3
2021,652821876346810368,NCAA BIG 10,460511267564548096,laxbro000,6,2,1,1,0,305.08,281.28,2,0.5,23.80000000000001,152.54,140.64,1.030508,4
2021,652821876346810368,NCAA BIG 10,456550391375458304,Clamonte,3,2,1,1,0,300.12,300.46000000000004,2,0.5,-0.34000000000003183,150.06,150.23000000000002,1.030012,5
2021,652821876346810368,NCAA BIG 10,340600026956906496,CanadaGoose0505,1,2,1,1,0,268.26,277.22,2,0.5,-8.960000000000036,134.13,138.61,1.026826,6
2021,652821876346810368,NCAA BIG 10,519389380047458304,URTOASTS,4,2,1,1,0,257.26,227.39999999999998,2,0.5,29.860000000000014,128.63,113.69999999999999,1.025726,7
2021,652821876346810368,NCAA BIG 10,559208653427675136,DavidAshley,9,2,1,1,0,247.0,213.38,2,0.5,33.620000000000005,123.5,106.69,1.0247,8
2021,652821876346810368,NCAA BIG 10,519694666546008064,eseromo760,8,2,1,1,0,244.48,243.42000000000002,2,0.5,1.0599999999999739,122.24,121.71000000000001,1.024448,9
2021,652821876346810368,NCAA BIG 10,460518714907815936,linkoftime1,7,2,1,1,0,240.62,376.88,2,0.5,-136.26,120.31,188.44,1.024062,10
2021,652821876346810368,NCAA BIG 10,459225788735025152,richardson98,10,2,0,2,0,201.36,344.46,2,0.0,-143.09999999999997,100.68,172.23,0.020136,11
2021,652821876346810368,NCAA BIG 10,443870183853912064,chrispychicken,12,2,0,2,0,146.76,237.01999999999998,2,0.0,-90.25999999999999,73.38,118.50999999999999,0.014676,12
2021,652821876346810368,NCAA BIG 10,388919621245210624,SpinachAssasin,11,3,2,1,0,589.8,382.32,3,0.6666666666666666,207.47999999999996,196.6,127.44,2.05898,1
2021,652821876346810368,NCAA BIG 10,438178170542223360,EthanH,2,3,2,1,0,458.94,374.08,3,0.6666666666666666,84.86000000000001,152.98,124.69333333333333,2.045894,2
2021,652821876346810368,NCAA BIG 10,460511267564548096,laxbro000,6,3,2,1,0,455.1,420.02,3,0.6666666666666666,35.08000000000004,151.70000000000002,140.00666666666666,2.04551,3
2021,652821876346810368,NCAA BIG 10,340600026956906496,CanadaGoose0505,1,3,2,1,0,445.98,420.4,3,0.6666666666666666,25.58000000000004,148.66,140.13333333333333,2.044598,4
2021,652821876346810368,NCAA BIG 10,456550391375458304,Clamonte,3,3,2,1,0,445.05999999999995,418.54,3,0.6666666666666666,26.519999999999925,148.35333333333332,139.51333333333335,2.044506,5
2021,652821876346810368,NCAA BIG 10,459190461706268672,jreilly,5,3,2,1,0,412.36,412.22,3,0.6666666666666666,0.13999999999998636,137.45333333333335,137.40666666666667,2.041236,6
