Year,LeagueID,LeagueName,Week,RosterID,OwnerID,OwnerName,OpponentRosterID,OpponentName,PointsFor,PointsAgainst,Outcome,IsRegularSeason,StarterPoints,BenchPoints
2026,1331775206619885568,NCAA BIG EAST & CO.,1,1,1087519270663258112,sblau24,2,hurlken,123.0,93.14,Win,True,123.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,1,2,1171256102760251392,hurlken,1,sblau24,93.14,123.0,Loss,True,93.13999999999999,1.4210854715202004e-14
2026,1331775206619885568,NCAA BIG EAST & CO.,1,3,718415247781732352,averagedude23,9,JEANTY,149.56,157.6,Loss,True,149.56,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,1,9,802480422482206720,JEANTY,3,averagedude23,157.6,149.56,Win,True,157.6,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,1,4,456129190995947520,vinceA762,6,joonbug,160.32,108.96,Win,True,160.32000000000002,-2.842170943040401e-14
2026,1331775206619885568,NCAA BIG EAST & CO.,1,6,443323427143544832,joonbug,4,vinceA762,108.96,160.32,Loss,True,108.96000000000001,-1.4210854715202004e-14
2026,1331775206619885568,NCAA BIG EAST & CO.,1,5,836025225756934144,NastyS8ntChance,8,Claser,121.48,128.7,Loss,True,121.47999999999999,1.4210854715202004e-14
2026,1331775206619885568,NCAA BIG EAST & CO.,1,8,456167283761344512,Claser,5,NastyS8ntChance,128.7,121.48,Win,True,128.7,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,1,7,456159345906806784,CodeKhaos,11,Ianiners,187.8,114.16,Win,True,187.8,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,1,11,456182244336201728,Ianiners,7,CodeKhaos,114.16,187.8,Loss,True,114.16,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,1,10,1336086766108549120,MacATac,12,ryno,134.76,131.36,Win,True,134.76,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,1,12,64174089933570048,ryno,10,MacATac,131.36,134.76,Loss,True,131.35999999999996,5.684341886080802e-14
2026,1331775206619885568,NCAA BIG EAST & CO.,2,1,1087519270663258112,sblau24,11,Ianiners,99.88,131.78,Loss,True,99.88,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,2,11,456182244336201728,Ianiners,1,sblau24,131.78,99.88,Win,True,131.78000000000003,-2.842170943040401e-14
2026,1331775206619885568,NCAA BIG EAST & CO.,2,2,1171256102760251392,hurlken,8,Claser,58.48,132.06,Loss,True,58.48,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,2,8,456167283761344512,Claser,2,hurlken,132.06,58.48,Win,True,132.06,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,2,3,718415247781732352,averagedude23,12,ryno,132.84,152.22,Loss,True,132.84,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,2,12,64174089933570048,ryno,3,averagedude23,152.22,132.84,Win,True,152.22,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,2,4,456129190995947520,vinceA762,9,JEANTY,137.08,117.08,Win,True,137.08,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,2,9,802480422482206720,JEANTY,4,vinceA762,117.08,137.08,Loss,True,117.08,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,2,5,836025225756934144,NastyS8ntChance,7,CodeKhaos,118.1,109.3,Win,True,118.10000000000001,-1.4210854715202004e-14
2026,1331775206619885568,NCAA BIG EAST & CO.,2,7,456159345906806784,CodeKhaos,5,NastyS8ntChance,109.3,118.1,Loss,True,109.3,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,2,6,443323427143544832,joonbug,10,MacATac,148.98,113.52,Win,True,148.98,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,2,10,1336086766108549120,MacATac,6,joonbug,113.52,148.98,Loss,True,113.52000000000001,-1.4210854715202004e-14
2026,1331775206619885568,NCAA BIG EAST & CO.,3,1,1087519270663258112,sblau24,8,Claser,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,3,8,456167283761344512,Claser,1,sblau24,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,3,2,1171256102760251392,hurlken,7,CodeKhaos,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,3,7,456159345906806784,CodeKhaos,2,hurlken,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,3,3,718415247781732352,averagedude23,10,MacATac,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,3,10,1336086766108549120,MacATac,3,averagedude23,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,3,4,456129190995947520,vinceA762,12,ryno,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,3,12,64174089933570048,ryno,4,vinceA762,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,3,5,836025225756934144,NastyS8ntChance,11,Ianiners,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,3,11,456182244336201728,Ianiners,5,NastyS8ntChance,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,3,6,443323427143544832,joonbug,9,JEANTY,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,3,9,802480422482206720,JEANTY,6,joonbug,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,4,1,1087519270663258112,sblau24,5,NastyS8ntChance,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,4,5,836025225756934144,NastyS8ntChance,1,sblau24,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,4,2,1171256102760251392,hurlken,11,Ianiners,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,4,11,456182244336201728,Ianiners,2,hurlken,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,4,3,718415247781732352,averagedude23,6,joonbug,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,4,6,443323427143544832,joonbug,3,averagedude23,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,4,4,456129190995947520,vinceA762,10,MacATac,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,4,10,1336086766108549120,MacATac,4,vinceA762,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,4,7,456159345906806784,CodeKhaos,8,Claser,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,4,8,456167283761344512,Claser,7,CodeKhaos,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,4,9,802480422482206720,JEANTY,12,ryno,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,4,12,64174089933570048,ryno,9,JEANTY,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,5,1,1087519270663258112,sblau24,7,CodeKhaos,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,5,7,456159345906806784,CodeKhaos,1,sblau24,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,5,2,1171256102760251392,hurlken,5,NastyS8ntChance,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,5,5,836025225756934144,NastyS8ntChance,2,hurlken,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,5,3,718415247781732352,averagedude23,4,vinceA762,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,5,4,456129190995947520,vinceA762,3,averagedude23,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,5,6,443323427143544832,joonbug,12,ryno,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,5,12,64174089933570048,ryno,6,joonbug,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,5,8,456167283761344512,Claser,11,Ianiners,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,5,11,456182244336201728,Ianiners,8,Claser,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,5,9,802480422482206720,JEANTY,10,MacATac,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,5,10,1336086766108549120,MacATac,9,JEANTY,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,6,1,1087519270663258112,sblau24,6,joonbug,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,6,6,443323427143544832,joonbug,1,sblau24,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,6,2,1171256102760251392,hurlken,4,vinceA762,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,6,4,456129190995947520,vinceA762,2,hurlken,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,6,3,718415247781732352,averagedude23,5,NastyS8ntChance,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,6,5,836025225756934144,NastyS8ntChance,3,averagedude23,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,6,7,456159345906806784,CodeKhaos,12,ryno,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,6,12,64174089933570048,ryno,7,CodeKhaos,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,6,8,456167283761344512,Claser,9,JEANTY,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,6,9,802480422482206720,JEANTY,8,Claser,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,6,10,1336086766108549120,MacATac,11,Ianiners,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,6,11,456182244336201728,Ianiners,10,MacATac,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,7,1,1087519270663258112,sblau24,4,vinceA762,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,7,4,456129190995947520,vinceA762,1,sblau24,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,7,2,1171256102760251392,hurlken,6,joonbug,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,7,6,443323427143544832,joonbug,2,hurlken,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,7,3,718415247781732352,averagedude23,8,Claser,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,7,8,456167283761344512,Claser,3,averagedude23,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,7,5,836025225756934144,NastyS8ntChance,9,JEANTY,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,7,9,802480422482206720,JEANTY,5,NastyS8ntChance,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,7,7,456159345906806784,CodeKhaos,10,MacATac,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,7,10,1336086766108549120,MacATac,7,CodeKhaos,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,7,11,456182244336201728,Ianiners,12,ryno,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,7,12,64174089933570048,ryno,11,Ianiners,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,8,1,1087519270663258112,sblau24,10,MacATac,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,8,10,1336086766108549120,MacATac,1,sblau24,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,8,2,1171256102760251392,hurlken,12,ryno,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,8,12,64174089933570048,ryno,2,hurlken,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,8,3,718415247781732352,averagedude23,11,Ianiners,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,8,11,456182244336201728,Ianiners,3,averagedude23,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,8,4,456129190995947520,vinceA762,8,Claser,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,8,8,456167283761344512,Claser,4,vinceA762,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,8,5,836025225756934144,NastyS8ntChance,6,joonbug,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,8,6,443323427143544832,joonbug,5,NastyS8ntChance,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,8,7,456159345906806784,CodeKhaos,9,JEANTY,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,8,9,802480422482206720,JEANTY,7,CodeKhaos,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,9,1,1087519270663258112,sblau24,12,ryno,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,9,12,64174089933570048,ryno,1,sblau24,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,9,2,1171256102760251392,hurlken,10,MacATac,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,9,10,1336086766108549120,MacATac,2,hurlken,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,9,3,718415247781732352,averagedude23,7,CodeKhaos,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,9,7,456159345906806784,CodeKhaos,3,averagedude23,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,9,4,456129190995947520,vinceA762,5,NastyS8ntChance,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,9,5,836025225756934144,NastyS8ntChance,4,vinceA762,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,9,6,443323427143544832,joonbug,8,Claser,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,9,8,456167283761344512,Claser,6,joonbug,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,9,9,802480422482206720,JEANTY,11,Ianiners,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,9,11,456182244336201728,Ianiners,9,JEANTY,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,10,1,1087519270663258112,sblau24,3,averagedude23,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,10,3,718415247781732352,averagedude23,1,sblau24,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,10,2,1171256102760251392,hurlken,9,JEANTY,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,10,9,802480422482206720,JEANTY,2,hurlken,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,10,4,456129190995947520,vinceA762,7,CodeKhaos,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,10,7,456159345906806784,CodeKhaos,4,vinceA762,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,10,5,836025225756934144,NastyS8ntChance,10,MacATac,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,10,10,1336086766108549120,MacATac,5,NastyS8ntChance,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,10,6,443323427143544832,joonbug,11,Ianiners,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,10,11,456182244336201728,Ianiners,6,joonbug,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,10,8,456167283761344512,Claser,12,ryno,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,10,12,64174089933570048,ryno,8,Claser,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,11,1,1087519270663258112,sblau24,9,JEANTY,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,11,9,802480422482206720,JEANTY,1,sblau24,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,11,2,1171256102760251392,hurlken,3,averagedude23,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,11,3,718415247781732352,averagedude23,2,hurlken,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,11,4,456129190995947520,vinceA762,11,Ianiners,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,11,11,456182244336201728,Ianiners,4,vinceA762,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,11,5,836025225756934144,NastyS8ntChance,12,ryno,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,11,12,64174089933570048,ryno,5,NastyS8ntChance,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,11,6,443323427143544832,joonbug,7,CodeKhaos,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,11,7,456159345906806784,CodeKhaos,6,joonbug,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,11,8,456167283761344512,Claser,10,MacATac,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,11,10,1336086766108549120,MacATac,8,Claser,0.0,0.0,,True,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,12,1,1087519270663258112,sblau24,2,hurlken,0.0,0.0,,False,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,12,2,1171256102760251392,hurlken,1,sblau24,0.0,0.0,,False,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,12,3,718415247781732352,averagedude23,9,JEANTY,0.0,0.0,,False,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,12,9,802480422482206720,JEANTY,3,averagedude23,0.0,0.0,,False,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,12,4,456129190995947520,vinceA762,6,joonbug,0.0,0.0,,False,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,12,6,443323427143544832,joonbug,4,vinceA762,0.0,0.0,,False,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,12,5,836025225756934144,NastyS8ntChance,8,Claser,0.0,0.0,,False,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,12,8,456167283761344512,Claser,5,NastyS8ntChance,0.0,0.0,,False,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,12,7,456159345906806784,CodeKhaos,11,Ianiners,0.0,0.0,,False,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,12,11,456182244336201728,Ianiners,7,CodeKhaos,0.0,0.0,,False,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,12,10,1336086766108549120,MacATac,12,ryno,0.0,0.0,,False,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,12,12,64174089933570048,ryno,10,MacATac,0.0,0.0,,False,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,13,1,1087519270663258112,sblau24,11,Ianiners,0.0,0.0,,False,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,13,11,456182244336201728,Ianiners,1,sblau24,0.0,0.0,,False,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,13,2,1171256102760251392,hurlken,8,Claser,0.0,0.0,,False,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,13,8,456167283761344512,Claser,2,hurlken,0.0,0.0,,False,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,13,3,718415247781732352,averagedude23,12,ryno,0.0,0.0,,False,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,13,12,64174089933570048,ryno,3,averagedude23,0.0,0.0,,False,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,13,4,456129190995947520,vinceA762,9,JEANTY,0.0,0.0,,False,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,13,9,802480422482206720,JEANTY,4,vinceA762,0.0,0.0,,False,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,13,5,836025225756934144,NastyS8ntChance,7,CodeKhaos,0.0,0.0,,False,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,13,7,456159345906806784,CodeKhaos,5,NastyS8ntChance,0.0,0.0,,False,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,13,6,443323427143544832,joonbug,10,MacATac,0.0,0.0,,False,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,13,10,1336086766108549120,MacATac,6,joonbug,0.0,0.0,,False,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,14,1,1087519270663258112,sblau24,8,Claser,0.0,0.0,,False,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,14,8,456167283761344512,Claser,1,sblau24,0.0,0.0,,False,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,14,2,1171256102760251392,hurlken,7,CodeKhaos,0.0,0.0,,False,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,14,7,456159345906806784,CodeKhaos,2,hurlken,0.0,0.0,,False,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,14,3,718415247781732352,averagedude23,10,MacATac,0.0,0.0,,False,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,14,10,1336086766108549120,MacATac,3,averagedude23,0.0,0.0,,False,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,14,4,456129190995947520,vinceA762,12,ryno,0.0,0.0,,False,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,14,12,64174089933570048,ryno,4,vinceA762,0.0,0.0,,False,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,14,5,836025225756934144,NastyS8ntChance,11,Ianiners,0.0,0.0,,False,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,14,11,456182244336201728,Ianiners,5,NastyS8ntChance,0.0,0.0,,False,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,14,6,443323427143544832,joonbug,9,JEANTY,0.0,0.0,,False,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,14,9,802480422482206720,JEANTY,6,joonbug,0.0,0.0,,False,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,15,1,1087519270663258112,sblau24,5,NastyS8ntChance,0.0,0.0,,False,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,15,5,836025225756934144,NastyS8ntChance,1,sblau24,0.0,0.0,,False,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,15,2,1171256102760251392,hurlken,11,Ianiners,0.0,0.0,,False,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,15,11,456182244336201728,Ianiners,2,hurlken,0.0,0.0,,False,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,15,3,718415247781732352,averagedude23,6,joonbug,0.0,0.0,,False,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,15,6,443323427143544832,joonbug,3,averagedude23,0.0,0.0,,False,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,15,4,456129190995947520,vinceA762,10,MacATac,0.0,0.0,,False,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,15,10,1336086766108549120,MacATac,4,vinceA762,0.0,0.0,,False,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,15,7,456159345906806784,CodeKhaos,8,Claser,0.0,0.0,,False,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,15,8,456167283761344512,Claser,7,CodeKhaos,0.0,0.0,,False,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,15,9,802480422482206720,JEANTY,12,ryno,0.0,0.0,,False,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,15,12,64174089933570048,ryno,9,JEANTY,0.0,0.0,,False,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,16,1,1087519270663258112,sblau24,7,CodeKhaos,0.0,0.0,,False,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,16,7,456159345906806784,CodeKhaos,1,sblau24,0.0,0.0,,False,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,16,2,1171256102760251392,hurlken,5,NastyS8ntChance,0.0,0.0,,False,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,16,5,836025225756934144,NastyS8ntChance,2,hurlken,0.0,0.0,,False,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,16,3,718415247781732352,averagedude23,4,vinceA762,0.0,0.0,,False,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,16,4,456129190995947520,vinceA762,3,averagedude23,0.0,0.0,,False,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,16,6,443323427143544832,joonbug,12,ryno,0.0,0.0,,False,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,16,12,64174089933570048,ryno,6,joonbug,0.0,0.0,,False,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,16,8,456167283761344512,Claser,11,Ianiners,0.0,0.0,,False,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,16,11,456182244336201728,Ianiners,8,Claser,0.0,0.0,,False,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,16,9,802480422482206720,JEANTY,10,MacATac,0.0,0.0,,False,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,16,10,1336086766108549120,MacATac,9,JEANTY,0.0,0.0,,False,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,17,1,1087519270663258112,sblau24,6,joonbug,0.0,0.0,,False,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,17,6,443323427143544832,joonbug,1,sblau24,0.0,0.0,,False,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,17,2,1171256102760251392,hurlken,4,vinceA762,0.0,0.0,,False,0.0,0.0
2026,1331775206619885568,NCAA BIG EAST & CO.,17,4,456129190995947520,vinceA762,2,hurlken,0.0,0.0,,False,0.0,0.0
