Year,LeagueID,LeagueName,Week,RosterID,OwnerID,OwnerName,OpponentRosterID,OpponentName,PointsFor,PointsAgainst,Outcome,IsRegularSeason,StarterPoints,BenchPoints
2021,652823294856224768,NCAA PAC 12,1,1,437465313911500800,kfitch630,11,seniormeow,201.92,143.88,Win,True,201.92000000000002,-2.842170943040401e-14
2021,652823294856224768,NCAA PAC 12,1,11,76460245878456320,seniormeow,1,kfitch630,143.88,201.92,Loss,True,143.88000000000002,-2.842170943040401e-14
2021,652823294856224768,NCAA PAC 12,1,2,709857172258881536,KamaraGOAT41,8,gerad,124.36,178.86,Loss,True,124.35999999999999,1.4210854715202004e-14
2021,652823294856224768,NCAA PAC 12,1,8,449317906098941952,gerad,2,KamaraGOAT41,178.86,124.36,Win,True,178.86,0.0
2021,652823294856224768,NCAA PAC 12,1,3,470320542868566016,Dunebuggy619,5,cooperthach,172.02,134.66,Win,True,172.02,0.0
2021,652823294856224768,NCAA PAC 12,1,5,619963570297352192,cooperthach,3,Dunebuggy619,134.66,172.02,Loss,True,134.66000000000003,-2.842170943040401e-14
2021,652823294856224768,NCAA PAC 12,1,4,477666723663704064,chzhead412,10,ImagineWiigons,129.22,145.68,Loss,True,129.22000000000003,-2.842170943040401e-14
2021,652823294856224768,NCAA PAC 12,1,10,534619662650601472,ImagineWiigons,4,chzhead412,145.68,129.22,Win,True,145.68,0.0
2021,652823294856224768,NCAA PAC 12,1,6,338823136923381760,samggannon,9,ScottyW13,153.1,72.82,Win,True,153.1,0.0
2021,652823294856224768,NCAA PAC 12,1,9,519390092788297728,ScottyW13,6,samggannon,72.82,153.1,Loss,True,72.82,0.0
2021,652823294856224768,NCAA PAC 12,1,7,597246797479469056,wrightc214,12,lmerkouSaints,160.4,182.56,Loss,True,160.4,0.0
2021,652823294856224768,NCAA PAC 12,1,12,450806182555152384,lmerkouSaints,7,wrightc214,182.56,160.4,Win,True,182.56,0.0
2021,652823294856224768,NCAA PAC 12,2,1,437465313911500800,kfitch630,2,KamaraGOAT41,129.08,164.8,Loss,True,129.07999999999998,2.842170943040401e-14
2021,652823294856224768,NCAA PAC 12,2,2,709857172258881536,KamaraGOAT41,1,kfitch630,164.8,129.08,Win,True,164.79999999999998,2.842170943040401e-14
2021,652823294856224768,NCAA PAC 12,2,3,470320542868566016,Dunebuggy619,10,ImagineWiigons,116.4,108.72,Win,True,116.39999999999999,1.4210854715202004e-14
2021,652823294856224768,NCAA PAC 12,2,10,534619662650601472,ImagineWiigons,3,Dunebuggy619,108.72,116.4,Loss,True,108.72000000000001,-1.4210854715202004e-14
2021,652823294856224768,NCAA PAC 12,2,4,477666723663704064,chzhead412,6,samggannon,144.7,196.16,Loss,True,144.7,0.0
2021,652823294856224768,NCAA PAC 12,2,6,338823136923381760,samggannon,4,chzhead412,196.16,144.7,Win,True,196.16000000000003,-2.842170943040401e-14
2021,652823294856224768,NCAA PAC 12,2,5,619963570297352192,cooperthach,9,ScottyW13,173.22,134.3,Win,True,173.21999999999997,2.842170943040401e-14
2021,652823294856224768,NCAA PAC 12,2,9,519390092788297728,ScottyW13,5,cooperthach,134.3,173.22,Loss,True,134.3,0.0
2021,652823294856224768,NCAA PAC 12,2,7,597246797479469056,wrightc214,11,seniormeow,130.86,117.48,Win,True,130.86,0.0
2021,652823294856224768,NCAA PAC 12,2,11,76460245878456320,seniormeow,7,wrightc214,117.48,130.86,Loss,True,117.48,0.0
2021,652823294856224768,NCAA PAC 12,2,8,449317906098941952,gerad,12,lmerkouSaints,110.0,126.14,Loss,True,109.99999999999999,1.4210854715202004e-14
2021,652823294856224768,NCAA PAC 12,2,12,450806182555152384,lmerkouSaints,8,gerad,126.14,110.0,Win,True,126.14000000000001,-1.4210854715202004e-14
2021,652823294856224768,NCAA PAC 12,3,1,437465313911500800,kfitch630,12,lmerkouSaints,134.12,138.44,Loss,True,134.12,0.0
2021,652823294856224768,NCAA PAC 12,3,12,450806182555152384,lmerkouSaints,1,kfitch630,138.44,134.12,Win,True,138.44,0.0
2021,652823294856224768,NCAA PAC 12,3,2,709857172258881536,KamaraGOAT41,11,seniormeow,118.64,131.78,Loss,True,118.63999999999999,1.4210854715202004e-14
2021,652823294856224768,NCAA PAC 12,3,11,76460245878456320,seniormeow,2,KamaraGOAT41,131.78,118.64,Win,True,131.78,0.0
2021,652823294856224768,NCAA PAC 12,3,3,470320542868566016,Dunebuggy619,6,samggannon,81.3,119.28,Loss,True,81.30000000000001,-1.4210854715202004e-14
2021,652823294856224768,NCAA PAC 12,3,6,338823136923381760,samggannon,3,Dunebuggy619,119.28,81.3,Win,True,119.28000000000002,-1.4210854715202004e-14
2021,652823294856224768,NCAA PAC 12,3,4,477666723663704064,chzhead412,9,ScottyW13,143.66,152.04,Loss,True,143.66000000000003,-2.842170943040401e-14
2021,652823294856224768,NCAA PAC 12,3,9,519390092788297728,ScottyW13,4,chzhead412,152.04,143.66,Win,True,152.04,0.0
2021,652823294856224768,NCAA PAC 12,3,5,619963570297352192,cooperthach,10,ImagineWiigons,157.72,154.4,Win,True,157.72000000000003,-2.842170943040401e-14
2021,652823294856224768,NCAA PAC 12,3,10,534619662650601472,ImagineWiigons,5,cooperthach,154.4,157.72,Loss,True,154.4,0.0
2021,652823294856224768,NCAA PAC 12,3,7,597246797479469056,wrightc214,8,gerad,184.22,117.44,Win,True,184.22,0.0
2021,652823294856224768,NCAA PAC 12,3,8,449317906098941952,gerad,7,wrightc214,117.44,184.22,Loss,True,117.44,0.0
2021,652823294856224768,NCAA PAC 12,4,1,437465313911500800,kfitch630,8,gerad,134.42,91.32,Win,True,134.42000000000002,-2.842170943040401e-14
2021,652823294856224768,NCAA PAC 12,4,8,449317906098941952,gerad,1,kfitch630,91.32,134.42,Loss,True,91.32,0.0
2021,652823294856224768,NCAA PAC 12,4,2,709857172258881536,KamaraGOAT41,7,wrightc214,166.98,129.02,Win,True,166.98,0.0
2021,652823294856224768,NCAA PAC 12,4,7,597246797479469056,wrightc214,2,KamaraGOAT41,129.02,166.98,Loss,True,129.01999999999998,2.842170943040401e-14
2021,652823294856224768,NCAA PAC 12,4,3,470320542868566016,Dunebuggy619,4,chzhead412,142.9,125.46,Win,True,142.9,0.0
2021,652823294856224768,NCAA PAC 12,4,4,477666723663704064,chzhead412,3,Dunebuggy619,125.46,142.9,Loss,True,125.46000000000001,-1.4210854715202004e-14
2021,652823294856224768,NCAA PAC 12,4,5,619963570297352192,cooperthach,6,samggannon,160.86,134.14,Win,True,160.86,0.0
2021,652823294856224768,NCAA PAC 12,4,6,338823136923381760,samggannon,5,cooperthach,134.14,160.86,Loss,True,134.14,0.0
2021,652823294856224768,NCAA PAC 12,4,9,519390092788297728,ScottyW13,10,ImagineWiigons,103.08,130.32,Loss,True,103.08,0.0
2021,652823294856224768,NCAA PAC 12,4,10,534619662650601472,ImagineWiigons,9,ScottyW13,130.32,103.08,Win,True,130.32,0.0
2021,652823294856224768,NCAA PAC 12,4,11,76460245878456320,seniormeow,12,lmerkouSaints,167.92,165.22,Win,True,167.92,0.0
2021,652823294856224768,NCAA PAC 12,4,12,450806182555152384,lmerkouSaints,11,seniormeow,165.22,167.92,Loss,True,165.22000000000003,-2.842170943040401e-14
2021,652823294856224768,NCAA PAC 12,5,1,437465313911500800,kfitch630,7,wrightc214,142.38,199.18,Loss,True,142.38,0.0
2021,652823294856224768,NCAA PAC 12,5,7,597246797479469056,wrightc214,1,kfitch630,199.18,142.38,Win,True,199.18,0.0
2021,652823294856224768,NCAA PAC 12,5,2,709857172258881536,KamaraGOAT41,12,lmerkouSaints,140.42,99.42,Win,True,140.42000000000002,-2.842170943040401e-14
2021,652823294856224768,NCAA PAC 12,5,12,450806182555152384,lmerkouSaints,2,KamaraGOAT41,99.42,140.42,Loss,True,99.41999999999999,1.4210854715202004e-14
2021,652823294856224768,NCAA PAC 12,5,3,470320542868566016,Dunebuggy619,9,ScottyW13,120.14,169.12,Loss,True,120.13999999999999,1.4210854715202004e-14
2021,652823294856224768,NCAA PAC 12,5,9,519390092788297728,ScottyW13,3,Dunebuggy619,169.12,120.14,Win,True,169.12,0.0
2021,652823294856224768,NCAA PAC 12,5,4,477666723663704064,chzhead412,5,cooperthach,164.52,119.48,Win,True,164.51999999999998,2.842170943040401e-14
2021,652823294856224768,NCAA PAC 12,5,5,619963570297352192,cooperthach,4,chzhead412,119.48,164.52,Loss,True,119.47999999999999,1.4210854715202004e-14
2021,652823294856224768,NCAA PAC 12,5,6,338823136923381760,samggannon,10,ImagineWiigons,174.18,157.7,Win,True,174.18,0.0
2021,652823294856224768,NCAA PAC 12,5,10,534619662650601472,ImagineWiigons,6,samggannon,157.7,174.18,Loss,True,157.70000000000002,-2.842170943040401e-14
2021,652823294856224768,NCAA PAC 12,5,8,449317906098941952,gerad,11,seniormeow,105.16,162.58,Loss,True,105.16000000000001,-1.4210854715202004e-14
2021,652823294856224768,NCAA PAC 12,5,11,76460245878456320,seniormeow,8,gerad,162.58,105.16,Win,True,162.58,0.0
2021,652823294856224768,NCAA PAC 12,6,1,437465313911500800,kfitch630,3,Dunebuggy619,125.7,137.26,Loss,True,125.7,0.0
2021,652823294856224768,NCAA PAC 12,6,3,470320542868566016,Dunebuggy619,1,kfitch630,137.26,125.7,Win,True,137.26,0.0
2021,652823294856224768,NCAA PAC 12,6,2,709857172258881536,KamaraGOAT41,10,ImagineWiigons,121.2,193.92,Loss,True,121.20000000000002,-1.4210854715202004e-14
2021,652823294856224768,NCAA PAC 12,6,10,534619662650601472,ImagineWiigons,2,KamaraGOAT41,193.92,121.2,Win,True,193.92000000000004,-5.684341886080802e-14
2021,652823294856224768,NCAA PAC 12,6,4,477666723663704064,chzhead412,8,gerad,99.86,120.06,Loss,True,99.86000000000001,-1.4210854715202004e-14
2021,652823294856224768,NCAA PAC 12,6,8,449317906098941952,gerad,4,chzhead412,120.06,99.86,Win,True,120.06,0.0
2021,652823294856224768,NCAA PAC 12,6,5,619963570297352192,cooperthach,11,seniormeow,89.1,117.54,Loss,True,89.1,0.0
2021,652823294856224768,NCAA PAC 12,6,11,76460245878456320,seniormeow,5,cooperthach,117.54,89.1,Win,True,117.53999999999999,1.4210854715202004e-14
2021,652823294856224768,NCAA PAC 12,6,6,338823136923381760,samggannon,12,lmerkouSaints,160.28,89.38,Win,True,160.28,0.0
2021,652823294856224768,NCAA PAC 12,6,12,450806182555152384,lmerkouSaints,6,samggannon,89.38,160.28,Loss,True,89.38,0.0
2021,652823294856224768,NCAA PAC 12,6,7,597246797479469056,wrightc214,9,ScottyW13,146.38,100.0,Win,True,146.38000000000002,-2.842170943040401e-14
2021,652823294856224768,NCAA PAC 12,6,9,519390092788297728,ScottyW13,7,wrightc214,100.0,146.38,Loss,True,100.00000000000001,-1.4210854715202004e-14
2021,652823294856224768,NCAA PAC 12,7,1,437465313911500800,kfitch630,5,cooperthach,59.4,108.1,Loss,True,59.4,0.0
2021,652823294856224768,NCAA PAC 12,7,5,619963570297352192,cooperthach,1,kfitch630,108.1,59.4,Win,True,108.10000000000001,-1.4210854715202004e-14
2021,652823294856224768,NCAA PAC 12,7,2,709857172258881536,KamaraGOAT41,4,chzhead412,122.64,110.84,Win,True,122.63999999999999,1.4210854715202004e-14
2021,652823294856224768,NCAA PAC 12,7,4,477666723663704064,chzhead412,2,KamaraGOAT41,110.84,122.64,Loss,True,110.84,0.0
2021,652823294856224768,NCAA PAC 12,7,3,470320542868566016,Dunebuggy619,11,seniormeow,147.68,134.0,Win,True,147.68,0.0
2021,652823294856224768,NCAA PAC 12,7,11,76460245878456320,seniormeow,3,Dunebuggy619,134.0,147.68,Loss,True,134.0,0.0
2021,652823294856224768,NCAA PAC 12,7,6,338823136923381760,samggannon,7,wrightc214,125.68,153.04,Loss,True,125.68,0.0
2021,652823294856224768,NCAA PAC 12,7,7,597246797479469056,wrightc214,6,samggannon,153.04,125.68,Win,True,153.04,0.0
2021,652823294856224768,NCAA PAC 12,7,8,449317906098941952,gerad,10,ImagineWiigons,62.94,126.96,Loss,True,62.94,0.0
2021,652823294856224768,NCAA PAC 12,7,10,534619662650601472,ImagineWiigons,8,gerad,126.96,62.94,Win,True,126.95999999999998,1.4210854715202004e-14
2021,652823294856224768,NCAA PAC 12,7,9,519390092788297728,ScottyW13,12,lmerkouSaints,142.76,147.04,Loss,True,142.76,0.0
2021,652823294856224768,NCAA PAC 12,7,12,450806182555152384,lmerkouSaints,9,ScottyW13,147.04,142.76,Win,True,147.04000000000002,-2.842170943040401e-14
2021,652823294856224768,NCAA PAC 12,8,1,437465313911500800,kfitch630,6,samggannon,139.8,141.26,Loss,True,139.8,0.0
2021,652823294856224768,NCAA PAC 12,8,6,338823136923381760,samggannon,1,kfitch630,141.26,139.8,Win,True,141.26,0.0
2021,652823294856224768,NCAA PAC 12,8,2,709857172258881536,KamaraGOAT41,5,cooperthach,141.92,59.6,Win,True,141.92000000000002,-2.842170943040401e-14
2021,652823294856224768,NCAA PAC 12,8,5,619963570297352192,cooperthach,2,KamaraGOAT41,59.6,141.92,Loss,True,59.6,0.0
2021,652823294856224768,NCAA PAC 12,8,3,470320542868566016,Dunebuggy619,8,gerad,87.3,99.06,Loss,True,87.3,0.0
2021,652823294856224768,NCAA PAC 12,8,8,449317906098941952,gerad,3,Dunebuggy619,99.06,87.3,Win,True,99.06,0.0
2021,652823294856224768,NCAA PAC 12,8,4,477666723663704064,chzhead412,12,lmerkouSaints,122.82,114.14,Win,True,122.82,0.0
2021,652823294856224768,NCAA PAC 12,8,12,450806182555152384,lmerkouSaints,4,chzhead412,114.14,122.82,Loss,True,114.14000000000001,-1.4210854715202004e-14
2021,652823294856224768,NCAA PAC 12,8,7,597246797479469056,wrightc214,10,ImagineWiigons,115.9,137.26,Loss,True,115.9,0.0
2021,652823294856224768,NCAA PAC 12,8,10,534619662650601472,ImagineWiigons,7,wrightc214,137.26,115.9,Win,True,137.26,0.0
2021,652823294856224768,NCAA PAC 12,8,9,519390092788297728,ScottyW13,11,seniormeow,86.66,146.6,Loss,True,86.66,0.0
2021,652823294856224768,NCAA PAC 12,8,11,76460245878456320,seniormeow,9,ScottyW13,146.6,86.66,Win,True,146.6,0.0
2021,652823294856224768,NCAA PAC 12,9,1,437465313911500800,kfitch630,9,ScottyW13,161.08,111.56,Win,True,161.07999999999998,2.842170943040401e-14
2021,652823294856224768,NCAA PAC 12,9,9,519390092788297728,ScottyW13,1,kfitch630,111.56,161.08,Loss,True,111.56000000000002,-1.4210854715202004e-14
2021,652823294856224768,NCAA PAC 12,9,2,709857172258881536,KamaraGOAT41,3,Dunebuggy619,86.68,111.4,Loss,True,86.68,0.0
2021,652823294856224768,NCAA PAC 12,9,3,470320542868566016,Dunebuggy619,2,KamaraGOAT41,111.4,86.68,Win,True,111.4,0.0
2021,652823294856224768,NCAA PAC 12,9,4,477666723663704064,chzhead412,7,wrightc214,124.1,134.64,Loss,True,124.09999999999998,1.4210854715202004e-14
2021,652823294856224768,NCAA PAC 12,9,7,597246797479469056,wrightc214,4,chzhead412,134.64,124.1,Win,True,134.64,0.0
2021,652823294856224768,NCAA PAC 12,9,5,619963570297352192,cooperthach,8,gerad,105.04,66.8,Win,True,105.04,0.0
2021,652823294856224768,NCAA PAC 12,9,8,449317906098941952,gerad,5,cooperthach,66.8,105.04,Loss,True,66.80000000000001,-1.4210854715202004e-14
2021,652823294856224768,NCAA PAC 12,9,6,338823136923381760,samggannon,11,seniormeow,133.14,116.38,Win,True,133.14,0.0
2021,652823294856224768,NCAA PAC 12,9,11,76460245878456320,seniormeow,6,samggannon,116.38,133.14,Loss,True,116.38000000000001,-1.4210854715202004e-14
2021,652823294856224768,NCAA PAC 12,9,10,534619662650601472,ImagineWiigons,12,lmerkouSaints,98.56,69.1,Win,True,98.56000000000002,-1.4210854715202004e-14
2021,652823294856224768,NCAA PAC 12,9,12,450806182555152384,lmerkouSaints,10,ImagineWiigons,69.1,98.56,Loss,True,69.1,0.0
2021,652823294856224768,NCAA PAC 12,10,1,437465313911500800,kfitch630,4,chzhead412,109.64,153.38,Loss,True,109.64000000000001,-1.4210854715202004e-14
2021,652823294856224768,NCAA PAC 12,10,4,477666723663704064,chzhead412,1,kfitch630,153.38,109.64,Win,True,153.38,0.0
2021,652823294856224768,NCAA PAC 12,10,2,709857172258881536,KamaraGOAT41,9,ScottyW13,83.02,78.8,Win,True,83.02,0.0
2021,652823294856224768,NCAA PAC 12,10,9,519390092788297728,ScottyW13,2,KamaraGOAT41,78.8,83.02,Loss,True,78.80000000000001,-1.4210854715202004e-14
2021,652823294856224768,NCAA PAC 12,10,3,470320542868566016,Dunebuggy619,12,lmerkouSaints,97.62,117.48,Loss,True,97.62,0.0
2021,652823294856224768,NCAA PAC 12,10,12,450806182555152384,lmerkouSaints,3,Dunebuggy619,117.48,97.62,Win,True,117.47999999999999,1.4210854715202004e-14
2021,652823294856224768,NCAA PAC 12,10,5,619963570297352192,cooperthach,7,wrightc214,150.2,163.44,Loss,True,150.20000000000002,-2.842170943040401e-14
2021,652823294856224768,NCAA PAC 12,10,7,597246797479469056,wrightc214,5,cooperthach,163.44,150.2,Win,True,163.44,0.0
2021,652823294856224768,NCAA PAC 12,10,6,338823136923381760,samggannon,8,gerad,123.92,87.8,Win,True,123.92,0.0
2021,652823294856224768,NCAA PAC 12,10,8,449317906098941952,gerad,6,samggannon,87.8,123.92,Loss,True,87.80000000000001,-1.4210854715202004e-14
2021,652823294856224768,NCAA PAC 12,10,10,534619662650601472,ImagineWiigons,11,seniormeow,142.74,124.4,Win,True,142.74,0.0
2021,652823294856224768,NCAA PAC 12,10,11,76460245878456320,seniormeow,10,ImagineWiigons,124.4,142.74,Loss,True,124.4,0.0
2021,652823294856224768,NCAA PAC 12,11,1,437465313911500800,kfitch630,10,ImagineWiigons,80.54,145.46,Loss,True,80.53999999999999,1.4210854715202004e-14
2021,652823294856224768,NCAA PAC 12,11,10,534619662650601472,ImagineWiigons,1,kfitch630,145.46,80.54,Win,True,145.46,0.0
2021,652823294856224768,NCAA PAC 12,11,2,709857172258881536,KamaraGOAT41,6,samggannon,115.08,140.1,Loss,True,115.08,0.0
2021,652823294856224768,NCAA PAC 12,11,6,338823136923381760,samggannon,2,KamaraGOAT41,140.1,115.08,Win,True,140.10000000000002,-2.842170943040401e-14
2021,652823294856224768,NCAA PAC 12,11,3,470320542868566016,Dunebuggy619,7,wrightc214,70.28,114.9,Loss,True,70.28,0.0
2021,652823294856224768,NCAA PAC 12,11,7,597246797479469056,wrightc214,3,Dunebuggy619,114.9,70.28,Win,True,114.89999999999999,1.4210854715202004e-14
2021,652823294856224768,NCAA PAC 12,11,4,477666723663704064,chzhead412,11,seniormeow,188.62,127.22,Win,True,188.61999999999998,2.842170943040401e-14
2021,652823294856224768,NCAA PAC 12,11,11,76460245878456320,seniormeow,4,chzhead412,127.22,188.62,Loss,True,127.22,0.0
2021,652823294856224768,NCAA PAC 12,11,5,619963570297352192,cooperthach,12,lmerkouSaints,97.7,114.48,Loss,True,97.7,0.0
2021,652823294856224768,NCAA PAC 12,11,12,450806182555152384,lmerkouSaints,5,cooperthach,114.48,97.7,Win,True,114.47999999999999,1.4210854715202004e-14
2021,652823294856224768,NCAA PAC 12,11,8,449317906098941952,gerad,9,ScottyW13,88.7,121.58,Loss,True,88.7,0.0
2021,652823294856224768,NCAA PAC 12,11,9,519390092788297728,ScottyW13,8,gerad,121.58,88.7,Win,True,121.58,0.0
2021,652823294856224768,NCAA PAC 12,12,1,437465313911500800,kfitch630,11,seniormeow,107.0,103.42,Win,False,107.0,0.0
2021,652823294856224768,NCAA PAC 12,12,11,76460245878456320,seniormeow,1,kfitch630,103.42,107.0,Loss,False,103.42,0.0
2021,652823294856224768,NCAA PAC 12,12,2,709857172258881536,KamaraGOAT41,8,gerad,80.46,60.4,Win,False,80.46,0.0
2021,652823294856224768,NCAA PAC 12,12,8,449317906098941952,gerad,2,KamaraGOAT41,60.4,80.46,Loss,False,60.39999999999999,7.105427357601002e-15
2021,652823294856224768,NCAA PAC 12,12,3,470320542868566016,Dunebuggy619,5,cooperthach,91.3,112.92,Loss,False,91.3,0.0
2021,652823294856224768,NCAA PAC 12,12,5,619963570297352192,cooperthach,3,Dunebuggy619,112.92,91.3,Win,False,112.92,0.0
2021,652823294856224768,NCAA PAC 12,12,4,477666723663704064,chzhead412,10,ImagineWiigons,133.68,132.9,Win,False,133.68,0.0
2021,652823294856224768,NCAA PAC 12,12,10,534619662650601472,ImagineWiigons,4,chzhead412,132.9,133.68,Loss,False,132.9,0.0
2021,652823294856224768,NCAA PAC 12,12,6,338823136923381760,samggannon,7,wrightc214,123.52,122.4,Win,False,123.52,0.0
2021,652823294856224768,NCAA PAC 12,12,7,597246797479469056,wrightc214,6,samggannon,122.4,123.52,Loss,False,122.39999999999999,1.4210854715202004e-14
2021,652823294856224768,NCAA PAC 12,12,9,519390092788297728,ScottyW13,12,lmerkouSaints,108.62,107.58,Win,False,108.62,0.0
2021,652823294856224768,NCAA PAC 12,12,12,450806182555152384,lmerkouSaints,9,ScottyW13,107.58,108.62,Loss,False,107.58,0.0
2021,652823294856224768,NCAA PAC 12,13,1,437465313911500800,kfitch630,2,KamaraGOAT41,85.02,108.7,Loss,False,85.02,0.0
2021,652823294856224768,NCAA PAC 12,13,2,709857172258881536,KamaraGOAT41,1,kfitch630,108.7,85.02,Win,False,108.7,0.0
2021,652823294856224768,NCAA PAC 12,13,3,470320542868566016,Dunebuggy619,10,ImagineWiigons,77.66,98.9,Loss,False,77.66,0.0
2021,652823294856224768,NCAA PAC 12,13,10,534619662650601472,ImagineWiigons,3,Dunebuggy619,98.9,77.66,Win,False,98.89999999999999,1.4210854715202004e-14
2021,652823294856224768,NCAA PAC 12,13,4,477666723663704064,chzhead412,6,samggannon,172.66,102.5,Win,False,172.66000000000003,-2.842170943040401e-14
2021,652823294856224768,NCAA PAC 12,13,6,338823136923381760,samggannon,4,chzhead412,102.5,172.66,Loss,False,102.5,0.0
2021,652823294856224768,NCAA PAC 12,13,5,619963570297352192,cooperthach,9,ScottyW13,133.66,87.08,Win,False,133.66,0.0
2021,652823294856224768,NCAA PAC 12,13,9,519390092788297728,ScottyW13,5,cooperthach,87.08,133.66,Loss,False,87.07999999999998,1.4210854715202004e-14
2021,652823294856224768,NCAA PAC 12,13,7,597246797479469056,wrightc214,11,seniormeow,129.26,138.92,Loss,False,129.26,0.0
2021,652823294856224768,NCAA PAC 12,13,11,76460245878456320,seniormeow,7,wrightc214,138.92,129.26,Win,False,138.92000000000002,-2.842170943040401e-14
2021,652823294856224768,NCAA PAC 12,13,8,449317906098941952,gerad,12,lmerkouSaints,109.22,176.38,Loss,False,109.22,0.0
2021,652823294856224768,NCAA PAC 12,13,12,450806182555152384,lmerkouSaints,8,gerad,176.38,109.22,Win,False,176.38000000000002,-2.842170943040401e-14
2021,652823294856224768,NCAA PAC 12,14,1,437465313911500800,kfitch630,12,lmerkouSaints,139.64,106.3,Win,False,139.64000000000001,-2.842170943040401e-14
2021,652823294856224768,NCAA PAC 12,14,12,450806182555152384,lmerkouSaints,1,kfitch630,106.3,139.64,Loss,False,106.3,0.0
2021,652823294856224768,NCAA PAC 12,14,2,709857172258881536,KamaraGOAT41,11,seniormeow,75.8,145.64,Loss,False,75.80000000000001,-1.4210854715202004e-14
2021,652823294856224768,NCAA PAC 12,14,11,76460245878456320,seniormeow,2,KamaraGOAT41,145.64,75.8,Win,False,145.64000000000001,-2.842170943040401e-14
2021,652823294856224768,NCAA PAC 12,14,3,470320542868566016,Dunebuggy619,6,samggannon,51.0,131.04,Loss,False,51.0,0.0
2021,652823294856224768,NCAA PAC 12,14,6,338823136923381760,samggannon,3,Dunebuggy619,131.04,51.0,Win,False,131.04000000000002,-2.842170943040401e-14
2021,652823294856224768,NCAA PAC 12,14,4,477666723663704064,chzhead412,9,ScottyW13,152.2,170.1,Loss,False,152.2,0.0
2021,652823294856224768,NCAA PAC 12,14,9,519390092788297728,ScottyW13,4,chzhead412,170.1,152.2,Win,False,170.09999999999997,2.842170943040401e-14
2021,652823294856224768,NCAA PAC 12,14,5,619963570297352192,cooperthach,10,ImagineWiigons,164.42,127.52,Win,False,164.42000000000002,-2.842170943040401e-14
2021,652823294856224768,NCAA PAC 12,14,10,534619662650601472,ImagineWiigons,5,cooperthach,127.52,164.42,Loss,False,127.52000000000001,-1.4210854715202004e-14
2021,652823294856224768,NCAA PAC 12,14,7,597246797479469056,wrightc214,8,gerad,144.62,87.52,Win,False,144.62,0.0
2021,652823294856224768,NCAA PAC 12,14,8,449317906098941952,gerad,7,wrightc214,87.52,144.62,Loss,False,87.52,0.0
2021,652823294856224768,NCAA PAC 12,15,1,437465313911500800,kfitch630,8,gerad,49.28,69.68,Loss,False,49.28,0.0
2021,652823294856224768,NCAA PAC 12,15,8,449317906098941952,gerad,1,kfitch630,69.68,49.28,Win,False,69.68,0.0
2021,652823294856224768,NCAA PAC 12,15,2,709857172258881536,KamaraGOAT41,7,wrightc214,101.04,140.4,Loss,False,101.04,0.0
2021,652823294856224768,NCAA PAC 12,15,7,597246797479469056,wrightc214,2,KamaraGOAT41,140.4,101.04,Win,False,140.39999999999998,2.842170943040401e-14
2021,652823294856224768,NCAA PAC 12,15,3,470320542868566016,Dunebuggy619,4,chzhead412,103.08,106.5,Loss,False,103.08,0.0
2021,652823294856224768,NCAA PAC 12,15,4,477666723663704064,chzhead412,3,Dunebuggy619,106.5,103.08,Win,False,106.50000000000001,-1.4210854715202004e-14
2021,652823294856224768,NCAA PAC 12,15,5,619963570297352192,cooperthach,6,samggannon,140.64,86.88,Win,False,140.64,0.0
2021,652823294856224768,NCAA PAC 12,15,6,338823136923381760,samggannon,5,cooperthach,86.88,140.64,Loss,False,86.88,0.0
2021,652823294856224768,NCAA PAC 12,15,9,519390092788297728,ScottyW13,10,ImagineWiigons,140.94,107.9,Win,False,140.94,0.0
2021,652823294856224768,NCAA PAC 12,15,10,534619662650601472,ImagineWiigons,9,ScottyW13,107.9,140.94,Loss,False,107.9,0.0
2021,652823294856224768,NCAA PAC 12,15,11,76460245878456320,seniormeow,12,lmerkouSaints,150.02,94.9,Win,False,150.02,0.0
2021,652823294856224768,NCAA PAC 12,15,12,450806182555152384,lmerkouSaints,11,seniormeow,94.9,150.02,Loss,False,94.9,0.0
2021,652823294856224768,NCAA PAC 12,16,1,437465313911500800,kfitch630,7,wrightc214,83.4,98.92,Loss,False,83.4,0.0
2021,652823294856224768,NCAA PAC 12,16,7,597246797479469056,wrightc214,1,kfitch630,98.92,83.4,Win,False,98.92,0.0
2021,652823294856224768,NCAA PAC 12,16,2,709857172258881536,KamaraGOAT41,12,lmerkouSaints,160.16,110.5,Win,False,160.16,0.0
2021,652823294856224768,NCAA PAC 12,16,12,450806182555152384,lmerkouSaints,2,KamaraGOAT41,110.5,160.16,Loss,False,110.5,0.0
2021,652823294856224768,NCAA PAC 12,16,3,470320542868566016,Dunebuggy619,9,ScottyW13,39.8,147.24,Loss,False,39.8,0.0
2021,652823294856224768,NCAA PAC 12,16,9,519390092788297728,ScottyW13,3,Dunebuggy619,147.24,39.8,Win,False,147.24,0.0
2021,652823294856224768,NCAA PAC 12,16,4,477666723663704064,chzhead412,5,cooperthach,54.6,114.04,Loss,False,54.599999999999994,7.105427357601002e-15
2021,652823294856224768,NCAA PAC 12,16,5,619963570297352192,cooperthach,4,chzhead412,114.04,54.6,Win,False,114.03999999999998,2.842170943040401e-14
2021,652823294856224768,NCAA PAC 12,16,6,338823136923381760,samggannon,10,ImagineWiigons,92.8,116.46,Loss,False,92.8,0.0
